Sales Order ID;Order Date;Ship Date ;Sales Order Number;Purchase Order Number;Account Number;Bill To Address ID;Sub Total  ;Tax Amt   ;Freight  ;Total Due;File Name
44432;10/21/2005;10/28/2005;SO44432           ;                     ;10-4030-014165;11730;3578.27;286.2616;89.4568;3953.9884;File 01
44433;10/21/2005;10/28/2005;SO44433           ;                     ;10-4030-028270;15033;3578.27;286.2616;89.4568;3953.9884;File 01
44434;10/21/2005;10/28/2005;SO44434           ;                     ;10-4030-028580;14830;3578.27;286.2616;89.4568;3953.9884;File 01
44435;10/22/2005;10/29/2005;SO44435           ;                     ;10-4030-028573;15843;3578.27;286.2616;89.4568;3953.9884;File 01
44436;10/22/2005;10/29/2005;SO44436           ;                     ;10-4030-026630;16443;699.0982;55.9279;17.4775;772.5036;File 01
44437;10/22/2005;10/29/2005;SO44437           ;                     ;10-4030-011076;13192;3399.99;271.9992;84.9998;3756.989;File 01
44438;10/22/2005;10/29/2005;SO44438           ;                     ;10-4030-017909;23076;3578.27;286.2616;89.4568;3953.9884;File 01
44439;10/23/2005;10/30/2005;SO44439           ;                     ;10-4030-014195;23704;3578.27;286.2616;89.4568;3953.9884;File 01
44440;10/23/2005;10/30/2005;SO44440           ;                     ;10-4030-012261;12276;3578.27;286.2616;89.4568;3953.9884;File 01
44441;10/23/2005;10/30/2005;SO44441           ;                     ;10-4030-022118;18824;3578.27;286.2616;89.4568;3953.9884;File 01
44442;10/23/2005;10/30/2005;SO44442           ;                     ;10-4030-014599;13883;699.0982;55.9279;17.4775;772.5036;File 01
44443;10/23/2005;10/30/2005;SO44443           ;                     ;10-4030-017370;22274;3578.27;286.2616;89.4568;3953.9884;File 01
44444;10/25/2005;11/1/2005;SO44444           ;                     ;10-4030-013697;27466;3578.27;286.2616;89.4568;3953.9884;File 01
44445;10/26/2005;11/2/2005;SO44445           ;                     ;10-4030-017478;24063;3578.27;286.2616;89.4568;3953.9884;File 01
44446;10/26/2005;11/2/2005;SO44446           ;                     ;10-4030-017914;29253;3578.27;286.2616;89.4568;3953.9884;File 01
44447;10/27/2005;11/3/2005;SO44447           ;                     ;10-4030-012265;26417;3578.27;286.2616;89.4568;3953.9884;File 01
44448;10/27/2005;11/3/2005;SO44448           ;                     ;10-4030-028264;29096;3578.27;286.2616;89.4568;3953.9884;File 01
44449;10/27/2005;11/3/2005;SO44449           ;                     ;10-4030-028293;17579;3578.27;286.2616;89.4568;3953.9884;File 01
44450;10/27/2005;11/3/2005;SO44450           ;                     ;10-4030-028294;21824;3578.27;286.2616;89.4568;3953.9884;File 01
44451;10/27/2005;11/3/2005;SO44451           ;                     ;10-4030-028295;12858;3578.27;286.2616;89.4568;3953.9884;File 01
44452;10/27/2005;11/3/2005;SO44452           ;                     ;10-4030-020164;17009;699.0982;55.9279;17.4775;772.5036;File 01
44453;10/27/2005;11/3/2005;SO44453           ;                     ;10-4030-017923;28414;3578.27;286.2616;89.4568;3953.9884;File 01
44454;10/27/2005;11/3/2005;SO44454           ;                     ;10-4030-017926;19077;3578.27;286.2616;89.4568;3953.9884;File 01
44455;10/27/2005;11/3/2005;SO44455           ;                     ;10-4030-017513;23672;3578.27;286.2616;89.4568;3953.9884;File 01
44456;10/27/2005;11/3/2005;SO44456           ;                     ;10-4030-025560;15166;699.0982;55.9279;17.4775;772.5036;File 01
44457;10/28/2005;11/4/2005;SO44457           ;                     ;10-4030-028196;23850;3578.27;286.2616;89.4568;3953.9884;File 01
44458;10/28/2005;11/4/2005;SO44458           ;                     ;10-4030-028247;25917;3578.27;286.2616;89.4568;3953.9884;File 01
44459;10/28/2005;11/4/2005;SO44459           ;                     ;10-4030-028288;12895;3578.27;286.2616;89.4568;3953.9884;File 01
44460;10/28/2005;11/4/2005;SO44460           ;                     ;10-4030-020150;28141;699.0982;55.9279;17.4775;772.5036;File 01
44461;10/28/2005;11/4/2005;SO44461           ;                     ;10-4030-017918;14083;3578.27;286.2616;89.4568;3953.9884;File 01
44462;10/29/2005;11/5/2005;SO44462           ;                     ;10-4030-014155;28385;3578.27;286.2616;89.4568;3953.9884;File 01
44463;10/29/2005;11/5/2005;SO44463           ;                     ;10-4030-019340;24087;699.0982;55.9279;17.4775;772.5036;File 01
44464;10/29/2005;11/5/2005;SO44464           ;                     ;10-4030-022120;29616;3578.27;286.2616;89.4568;3953.9884;File 01
44465;10/29/2005;11/5/2005;SO44465           ;                     ;10-4030-014613;14713;699.0982;55.9279;17.4775;772.5036;File 01
44466;10/29/2005;11/5/2005;SO44466           ;                     ;10-4030-026640;14085;699.0982;55.9279;17.4775;772.5036;File 01
44467;10/29/2005;11/5/2005;SO44467           ;                     ;10-4030-011070;22487;3399.99;271.9992;84.9998;3756.989;File 01
44468;10/29/2005;11/5/2005;SO44468           ;                     ;10-4030-011075;23337;3374.99;269.9992;84.3748;3729.364;File 01
44469;10/29/2005;11/5/2005;SO44469           ;                     ;10-4030-017734;26547;3578.27;286.2616;89.4568;3953.9884;File 01
44470;10/29/2005;11/5/2005;SO44470           ;                     ;10-4030-017735;14658;3578.27;286.2616;89.4568;3953.9884;File 01
44471;10/29/2005;11/5/2005;SO44471           ;                     ;10-4030-025561;14412;699.0982;55.9279;17.4775;772.5036;File 01
44472;10/30/2005;11/6/2005;SO44472           ;                     ;10-4030-013685;22684;3578.27;286.2616;89.4568;3953.9884;File 01
44473;10/30/2005;11/6/2005;SO44473           ;                     ;10-4030-028255;26353;3578.27;286.2616;89.4568;3953.9884;File 01
44474;10/30/2005;11/6/2005;SO44474           ;                     ;10-4030-014601;14321;699.0982;55.9279;17.4775;772.5036;File 01
44475;10/30/2005;11/6/2005;SO44475           ;                     ;10-4030-011101;26896;3399.99;271.9992;84.9998;3756.989;File 01
44476;10/30/2005;11/6/2005;SO44476           ;                     ;10-4030-017913;21486;3578.27;286.2616;89.4568;3953.9884;File 01
44477;10/30/2005;11/6/2005;SO44477           ;                     ;10-4030-017922;28472;3578.27;286.2616;89.4568;3953.9884;File 01
44478;10/30/2005;11/6/2005;SO44478           ;                     ;10-4030-017726;15838;3578.27;286.2616;89.4568;3953.9884;File 01
44479;10/31/2005;11/7/2005;SO44479           ;                     ;10-4030-029391;18676;3374.99;269.9992;84.3748;3729.364;File 01
44480;10/31/2005;11/7/2005;SO44480           ;                     ;10-4030-025891;27515;3374.99;269.9992;84.3748;3729.364;File 01
44481;11/1/2005;11/8/2005;SO44481           ;PO609189211          ;10-4020-000492;1070;26367.395;2531.0135;790.9417;29689.3502;File 01
44482;11/1/2005;11/8/2005;SO44482           ;PO20300189443        ;10-4020-000129;573;419.4589;40.2681;12.5838;472.3108;File 01
44483;11/1/2005;11/8/2005;SO44483           ;PO19981138202        ;10-4020-000271;862;3018.3377;289.6636;90.5199;3398.5212;File 01
44484;11/1/2005;11/8/2005;SO44484           ;PO19691173790        ;10-4020-000353;503;8184.876;785.3757;245.4299;9215.6816;File 01
44485;11/1/2005;11/8/2005;SO44485           ;PO20242116788        ;10-4020-000390;510;4049.988;388.7988;121.4996;4560.2864;File 01
44486;11/1/2005;11/8/2005;SO44486           ;PO19430111880        ;10-4020-000318;498;603.3971;58.4166;18.2552;680.0689;File 01
44487;11/1/2005;11/8/2005;SO44487           ;PO19923199875        ;10-4020-000018;756;41868.906;4027.9405;1258.7314;47155.5779;File 01
44488;11/1/2005;11/8/2005;SO44488           ;PO19546136242        ;10-4020-000206;930;32857.407;3153.903;985.5947;36996.9047;File 01
44489;11/1/2005;11/8/2005;SO44489           ;PO18908177526        ;10-4020-000164;851;10288.1579;987.264;308.52;11583.9419;File 01
44490;11/1/2005;11/8/2005;SO44490           ;PO19227160482        ;10-4020-000210;480;3389.6981;325.0934;101.5917;3816.3832;File 01
44491;11/1/2005;11/8/2005;SO44491           ;PO19256179500        ;10-4020-000162;772;3427.4236;329.0327;102.8227;3859.279;File 01
44492;11/1/2005;11/8/2005;SO44492           ;PO18676158978        ;10-4020-000697;1104;67458.9556;6486.0468;2026.8896;75971.892;File 01
44493;11/1/2005;11/8/2005;SO44493           ;PO18560118950        ;10-4020-000531;969;6476.0896;620.655;193.9547;7290.6993;File 01
44494;11/1/2005;11/8/2005;SO44494           ;PO18386158045        ;10-4020-000558;816;28557.875;2739.4933;856.0917;32153.46;File 01
44495;11/1/2005;11/8/2005;SO44495           ;PO18270111190        ;10-4020-000011;446;4076.388;391.2268;122.2584;4589.8732;File 01
44496;11/1/2005;11/8/2005;SO44496           ;PO18415194469        ;10-4020-000191;476;29797.1606;2861.0179;894.0681;33552.2466;File 01
44497;11/1/2005;11/8/2005;SO44497           ;PO17777180922        ;10-4020-000208;478;1195.8158;115.75;36.1719;1347.7377;File 01
44498;11/1/2005;11/8/2005;SO44498           ;PO17748167942        ;10-4020-000102;462;15432.4643;1484.2606;463.8314;17380.5563;File 01
44499;11/1/2005;11/8/2005;SO44499           ;PO17313144828        ;10-4020-000389;509;12170.664;1168.3305;365.1033;13704.0978;File 01
44500;11/1/2005;11/8/2005;SO44500           ;PO16762152605        ;10-4020-000259;1032;4710.9421;451.3461;141.0457;5303.3339;File 01
44501;11/1/2005;11/8/2005;SO44501           ;PO16646128920        ;10-4020-000001;832;19669.4111;1891.6827;591.1508;22152.2446;File 01
44502;11/1/2005;11/8/2005;SO44502           ;PO16791147707        ;10-4020-000036;758;17871.4452;1719.9719;537.4912;20128.9083;File 01
44503;11/1/2005;11/8/2005;SO44503           ;PO16849193815        ;10-4020-000198;776;3028.7107;290.5626;90.8008;3410.0741;File 01
44504;11/1/2005;11/8/2005;SO44504           ;PO16733198490        ;10-4020-000533;534;19985.7845;1918.3929;599.4978;22503.6752;File 01
44505;11/1/2005;11/8/2005;SO44505           ;PO16037162003        ;10-4020-000384;1052;34978.0589;3364.0035;1051.2511;39393.3135;File 01
44506;11/1/2005;11/8/2005;SO44506           ;PO16327113845        ;10-4020-000584;974;35651.0339;3424.44;1070.1375;40145.6114;File 01
44507;11/1/2005;11/8/2005;SO44507           ;PO16211193285        ;10-4020-000099;919;39244.3122;3785.3689;1182.9278;44212.6089;File 01
44508;11/1/2005;11/8/2005;SO44508           ;PO15747148710        ;10-4020-000471;611;4194.589;402.6806;125.8377;4723.1073;File 01
44509;11/1/2005;11/8/2005;SO44509           ;PO15689158248        ;10-4020-000328;596;43615.4161;4191.0645;1309.7077;49116.1883;File 01
44510;11/1/2005;11/8/2005;SO44510           ;PO14993138865        ;10-4020-000696;1103;1749.588;167.9604;52.4876;1970.036;File 01
44511;11/1/2005;11/8/2005;SO44511           ;PO14529113218        ;10-4020-000289;864;10160.1565;975.3266;304.7896;11440.2727;File 01
44512;11/1/2005;11/8/2005;SO44512           ;PO14848164153        ;10-4020-000478;523;1677.8356;161.0722;50.3351;1889.2429;File 01
44513;11/1/2005;11/8/2005;SO44513           ;PO14471116260        ;10-4020-000145;848;43520.1264;4184.7103;1307.722;49012.5587;File 01
44514;11/1/2005;11/8/2005;SO44514           ;PO14500153038        ;10-4020-000650;1099;42563.6688;4095.822;1279.9444;47939.4352;File 01
44515;11/1/2005;11/8/2005;SO44515           ;PO14326161093        ;10-4020-000107;765;5492.1791;526.8832;164.651;6183.7133;File 01
44516;11/1/2005;11/8/2005;SO44516           ;PO14036117297        ;10-4020-000074;841;419.4589;40.2681;12.5838;472.3108;File 01
44517;11/1/2005;11/8/2005;SO44517           ;PO13572181174        ;10-4020-000527;1076;24901.8424;2392.656;747.705;28042.2034;File 01
44518;11/1/2005;11/8/2005;SO44518           ;PO12586169040        ;10-4020-000278;938;126198.3362;12277.2447;3836.639;142312.2199;File 01
44519;11/1/2005;11/8/2005;SO44519           ;PO12122152587        ;10-4020-000022;562;2146.962;206.1084;64.4089;2417.4793;File 01
44520;11/1/2005;11/8/2005;SO44520           ;PO12499152870        ;10-4020-000078;1001;57700.2263;5547.7921;1733.685;64981.7034;File 01
44521;11/1/2005;11/8/2005;SO44521           ;PO12557171689        ;10-4020-000240;1028;26112.205;2509.9987;784.3746;29406.5783;File 01
44522;11/1/2005;11/8/2005;SO44522           ;PO12006113976        ;10-4020-000270;784;26149.2498;2513.7186;785.5371;29448.5055;File 01
44523;11/1/2005;11/8/2005;SO44523           ;PO11919191573        ;10-4020-000073;840;74394.4204;7145.4158;2232.9424;83772.7786;File 01
44524;11/1/2005;11/8/2005;SO44524           ;PO11716142477        ;10-4020-000144;770;4082.088;391.7208;122.4128;4596.2216;File 01
44525;11/1/2005;11/8/2005;SO44525           ;PO11600189203        ;10-4020-000569;540;41452.6462;3972.4763;1241.3988;46666.5213;File 01
44526;11/1/2005;11/8/2005;SO44526           ;PO11020190357        ;10-4020-000336;501;16506.1424;1586.9986;495.9371;18589.0781;File 01
44527;11/1/2005;11/8/2005;SO44527           ;PO10469169045        ;10-4020-000335;500;6127.782;588.0543;183.767;6899.6033;File 01
44528;11/1/2005;11/8/2005;SO44528           ;PO10759143910        ;10-4020-000346;598;108783.5872;10451.1044;3265.9701;122500.6617;File 01
44529;11/1/2005;11/8/2005;SO44529           ;PO10556131826        ;10-4020-000534;535;419.4589;40.2681;12.5838;472.3108;File 01
44530;11/1/2005;11/8/2005;SO44530           ;PO10440138648        ;10-4020-000623;628;104958.8068;10093.3592;3154.1748;118206.3408;File 01
44531;11/1/2005;11/8/2005;SO44531           ;PO10121174343        ;10-4020-000684;829;22817.6077;2197.4479;686.7025;25701.7581;File 01
44532;11/1/2005;11/8/2005;SO44532           ;PO1276112318         ;10-4020-000548;970;2146.962;206.1084;64.4089;2417.4793;File 01
44533;11/1/2005;11/8/2005;SO44533           ;PO1827111566         ;10-4020-000317;497;19499.7922;1870.0282;584.3838;21954.2042;File 01
44534;11/1/2005;11/8/2005;SO44534           ;PO2146113582         ;10-4020-000354;504;85982.4771;8346.4572;2608.2679;96937.2022;File 01
44535;11/1/2005;11/8/2005;SO44535           ;PO2088169831         ;10-4020-000136;466;23590.8589;2268.1124;708.7851;26567.7564;File 01
44536;11/1/2005;11/8/2005;SO44536           ;PO2465119866         ;10-4020-000148;576;722.5949;71.296;22.28;816.1709;File 01
44537;11/1/2005;11/8/2005;SO44537           ;PO2175178820         ;10-4020-000137;467;57.6808;4.999;1.5622;64.242;File 01
44538;11/1/2005;11/8/2005;SO44538           ;PO2523126243         ;10-4020-000167;1015;57804.9674;5562.4486;1738.2652;65105.6812;File 01
44539;11/1/2005;11/8/2005;SO44539           ;PO2030127941         ;10-4020-000661;553;1450.8898;143.0861;44.7144;1638.6903;File 01
44540;11/1/2005;11/8/2005;SO44540           ;PO2900111031         ;10-4020-000469;884;38638.7462;3715.1205;1160.9752;43514.8419;File 01
44541;11/1/2005;11/8/2005;SO44541           ;PO2958192556         ;10-4020-000559;892;50827.1365;4879.1971;1524.7491;57231.0827;File 01
44542;11/1/2005;11/8/2005;SO44542           ;PO2726160803         ;10-4020-000029;449;16259.8654;1560.5279;487.665;18308.0583;File 01
44543;11/1/2005;11/8/2005;SO44543           ;PO3045169352         ;10-4020-000058;566;367.8764;36.2971;11.3429;415.5164;File 01
44544;11/1/2005;11/8/2005;SO44544           ;PO3799116414         ;10-4020-000312;1040;20980.152;2016.0771;630.0241;23626.2532;File 01
44545;11/1/2005;11/8/2005;SO44545           ;PO3857159800         ;10-4020-000256;588;9855.7761;945.8853;295.5892;11097.2506;File 01
44546;11/1/2005;11/8/2005;SO44546           ;PO4553186712         ;10-4020-000313;1041;1749.588;167.9604;52.4876;1970.036;File 01
44547;11/1/2005;11/8/2005;SO44547           ;PO4901179982         ;10-4020-000084;459;68958.1569;6654.9216;2079.663;77692.7415;File 01
44548;11/1/2005;11/8/2005;SO44548           ;PO4698173942         ;10-4020-000528;1077;419.4589;40.2681;12.5838;472.3108;File 01
44549;11/1/2005;11/8/2005;SO44549           ;PO5568135148         ;10-4020-000422;954;49036.5151;4705.4436;1470.4511;55212.4098;File 01
44550;11/1/2005;11/8/2005;SO44550           ;PO5191121845         ;10-4020-000364;600;28672.9735;2759.3704;862.3032;32294.6471;File 01
44551;11/1/2005;11/8/2005;SO44551           ;PO5684111258         ;10-4020-000385;1053;41097.6007;3939.1506;1230.9845;46267.7358;File 01
44552;11/1/2005;11/8/2005;SO44552           ;PO5858149301         ;10-4020-000566;972;97915.4075;9418.0316;2943.1349;110276.574;File 01
44553;11/1/2005;11/8/2005;SO44553           ;PO5800114599         ;10-4020-000063;915;6074.982;583.1983;182.2495;6840.4298;File 01
44554;11/1/2005;11/8/2005;SO44554           ;PO5742184541         ;10-4020-000541;890;722.5949;71.296;22.28;816.1709;File 01
44555;11/1/2005;11/8/2005;SO44555           ;PO6293176988         ;10-4020-000612;979;30095.1611;2893.9677;904.3649;33893.4937;File 01
